dataset,n,d,method,k_selected,knn_K,knn_overlap,trustworthiness,k_pai_scale
parkinsons,195,22,pai,9,50,0.6898461538461539,0.8759712477202017,4.205128205128205
parkinsons,195,22,pai,10,3,0.5316239316239316,0.9615564552406658,4.205128205128205
parkinsons,195,22,pai,10,5,0.5569230769230769,0.9538132455779514,4.205128205128205
parkinsons,195,22,pai,10,10,0.6333333333333333,0.9455810299264338,4.205128205128205
parkinsons,195,22,pai,10,20,0.6766666666666667,0.9293040293040293,4.205128205128205
parkinsons,195,22,pai,10,30,0.7082051282051284,0.9190932738758826,4.205128205128205
parkinsons,195,22,pai,10,50,0.7454358974358973,0.9070794979079497,4.205128205128205
parkinsons,195,22,pai,11,3,0.5760683760683761,0.9812235717498875,4.205128205128205
parkinsons,195,22,pai,11,5,0.6143589743589742,0.9748032359797065,4.205128205128205
parkinsons,195,22,pai,11,10,0.6784615384615386,0.9668566530962074,4.205128205128205
parkinsons,195,22,pai,11,20,0.7269230769230769,0.956681474553815,4.205128205128205
parkinsons,195,22,pai,11,30,0.7582905982905983,0.9510276419975416,4.205128205128205
parkinsons,195,22,pai,11,50,0.788923076923077,0.9397403712048064,4.205128205128205
parkinsons,195,22,pai,12,3,0.6461538461538462,0.9883310841205578,4.205128205128205
parkinsons,195,22,pai,12,5,0.6933333333333332,0.985679418620595,4.205128205128205
parkinsons,195,22,pai,12,10,0.7338461538461539,0.9798271552031997,4.205128205128205
parkinsons,195,22,pai,12,20,0.7846153846153846,0.9731306990881459,4.205128205128205
parkinsons,195,22,pai,12,30,0.8140170940170941,0.9720035445787955,4.205128205128205
parkinsons,195,22,pai,12,50,0.842051282051282,0.9677107606479991,4.205128205128205
parkinsons,195,22,pai,13,3,0.6752136752136751,0.9890688259109311,4.205128205128205
parkinsons,195,22,pai,13,5,0.7282051282051281,0.9860468942821884,4.205128205128205
parkinsons,195,22,pai,13,10,0.7769230769230769,0.9840897078780088,4.205128205128205
parkinsons,195,22,pai,13,20,0.814871794871795,0.9787249629802821,4.205128205128205
parkinsons,195,22,pai,13,30,0.8446153846153847,0.9777514792899409,4.205128205128205
parkinsons,195,22,pai,13,50,0.8710769230769232,0.9755056324428709,4.205128205128205
parkinsons,195,22,pai,14,3,0.6923076923076923,0.989059829059829,4.205128205128205
parkinsons,195,22,pai,14,5,0.7405128205128204,0.9856465103523927,4.205128205128205
parkinsons,195,22,pai,14,10,0.7923076923076923,0.9846810942075566,4.205128205128205
parkinsons,195,22,pai,14,20,0.834871794871795,0.98023536746941,4.205128205128205
parkinsons,195,22,pai,14,30,0.8625641025641025,0.9796449704142012,4.205128205128205
parkinsons,195,22,pai,14,50,0.8874871794871795,0.9789318742624182,4.205128205128205
parkinsons,195,22,pai,15,3,0.699145299145299,0.9892757534862798,4.205128205128205
parkinsons,195,22,pai,15,5,0.7394871794871795,0.9856190867955574,4.205128205128205
parkinsons,195,22,pai,15,10,0.7943589743589743,0.9833669023641168,4.205128205128205
parkinsons,195,22,pai,15,20,0.8443589743589742,0.9805673758865249,4.205128205128205
parkinsons,195,22,pai,15,30,0.8697435897435899,0.9798462110167796,4.205128205128205
parkinsons,195,22,pai,15,50,0.8949743589743588,0.9793472803347281,4.205128205128205
parkinsons,195,22,pai,16,3,0.7128205128205128,0.9898695456590193,4.205128205128205
parkinsons,195,22,pai,16,5,0.7384615384615385,0.9863814616755793,4.205128205128205
parkinsons,195,22,pai,16,10,0.7948717948717948,0.9825212484822513,4.205128205128205
parkinsons,195,22,pai,16,20,0.8458974358974358,0.9805486711869691,4.205128205128205
parkinsons,195,22,pai,16,30,0.873846153846154,0.9805196809879084,4.205128205128205
parkinsons,195,22,pai,16,50,0.9011282051282051,0.9803540392661731,4.205128205128205
parkinsons,195,22,pai,17,3,0.7384615384615385,0.9958884390463337,4.205128205128205
parkinsons,195,22,pai,17,5,0.7651282051282051,0.994460441519265,4.205128205128205
parkinsons,195,22,pai,17,10,0.8205128205128205,0.9922376973073352,4.205128205128205
parkinsons,195,22,pai,17,20,0.8617948717948717,0.9901020964850752,4.205128205128205
parkinsons,195,22,pai,17,30,0.8868376068376072,0.988285738787411,4.205128205128205
parkinsons,195,22,pai,17,50,0.9111794871794873,0.9872906340521403,4.205128205128205
parkinsons,195,22,pai,18,3,0.7982905982905983,0.9983535762483131,4.205128205128205
parkinsons,195,22,pai,18,5,0.8307692307692308,0.9975647881530234,4.205128205128205
parkinsons,195,22,pai,18,10,0.8666666666666668,0.9968402256981644,4.205128205128205
parkinsons,195,22,pai,18,20,0.8984615384615384,0.9953783804847635,4.205128205128205
parkinsons,195,22,pai,18,30,0.9176068376068378,0.9947185775948317,4.205128205128205
parkinsons,195,22,pai,18,50,0.9324102564102563,0.993772342023388,4.205128205128205
parkinsons,195,22,pai,19,3,0.8666666666666667,0.9992262708052182,4.205128205128205
parkinsons,195,22,pai,19,5,0.8810256410256411,0.9988536953242836,4.205128205128205
parkinsons,195,22,pai,19,10,0.9056410256410258,0.9985172487679451,4.205128205128205
parkinsons,195,22,pai,19,20,0.929230769230769,0.9981373236692386,4.205128205128205
parkinsons,195,22,pai,19,30,0.942051282051282,0.997605694194323,4.205128205128205
parkinsons,195,22,pai,19,50,0.9507692307692307,0.9968080678038838,4.205128205128205
parkinsons,195,22,pai,20,3,0.8957264957264959,0.9994961763382816,4.205128205128205
parkinsons,195,22,pai,20,5,0.921025641025641,0.9994460441519265,4.205128205128205
parkinsons,195,22,pai,20,10,0.9374358974358975,0.9993971859152918,4.205128205128205
parkinsons,195,22,pai,20,20,0.9553846153846154,0.9992440183929545,4.205128205128205
parkinsons,195,22,pai,20,30,0.9606837606837608,0.9989057542234799,4.205128205128205
parkinsons,195,22,pai,20,50,0.966974358974359,0.9986078746915567,4.205128205128205
parkinsons,195,22,pai,21,3,0.9435897435897436,0.9998560503823661,4.205128205128205
parkinsons,195,22,pai,21,5,0.9569230769230769,0.9998025503907857,4.205128205128205
parkinsons,195,22,pai,21,10,0.9579487179487182,0.9997800157131633,4.205128205128205
parkinsons,195,22,pai,21,20,0.9771794871794872,0.9997443691060712,4.205128205128205
parkinsons,195,22,pai,21,30,0.9781196581196582,0.9996215304576509,4.205128205128205
parkinsons,195,22,pai,21,50,0.982974358974359,0.9995202231520223,4.205128205128205
parkinsons,195,22,pai,22,3,1.0,1.0,4.205128205128205
parkinsons,195,22,pai,22,5,1.0,1.0,4.205128205128205
parkinsons,195,22,pai,22,10,1.0,1.0,4.205128205128205
parkinsons,195,22,pai,22,20,1.0,1.0,4.205128205128205
parkinsons,195,22,pai,22,30,1.0,1.0,4.205128205128205
parkinsons,195,22,pai,22,50,1.0,1.0,4.205128205128205
parkinsons,195,22,nrs,1,3,0.1111111111111111,0.6221322537112011,4.205128205128205
parkinsons,195,22,nrs,1,5,0.14256410256410257,0.627719731249143,4.205128205128205
parkinsons,195,22,nrs,1,10,0.1851282051282051,0.6405913863295478,4.205128205128205
parkinsons,195,22,nrs,1,20,0.24102564102564103,0.6475442288208246,4.205128205128205
parkinsons,195,22,nrs,1,30,0.28615384615384615,0.6445770802961439,4.205128205128205
parkinsons,195,22,nrs,1,50,0.377948717948718,0.6444716232163931,4.205128205128205
parkinsons,195,22,nrs,2,3,0.18974358974358974,0.8489248762932974,4.205128205128205
parkinsons,195,22,nrs,2,5,0.2328205128205128,0.8414150555327026,4.205128205128205
parkinsons,195,22,nrs,2,10,0.3092307692307692,0.8393514748946505,4.205128205128205
parkinsons,195,22,nrs,2,20,0.401025641025641,0.8322983399579145,4.205128205128205
parkinsons,195,22,nrs,2,30,0.46871794871794875,0.8311088242860818,4.205128205128205
parkinsons,195,22,nrs,2,50,0.5808205128205127,0.8353850445231198,4.205128205128205
parkinsons,195,22,nrs,3,3,0.18461538461538463,0.8821502474134053,4.205128205128205
parkinsons,195,22,nrs,3,5,0.23282051282051286,0.8648457424928013,4.205128205128205
parkinsons,195,22,nrs,3,10,0.29794871794871797,0.8505478180129991,4.205128205128205
parkinsons,195,22,nrs,3,20,0.40538461538461534,0.8457174031642116,4.205128205128205
parkinsons,195,22,nrs,3,30,0.48444444444444446,0.8441665952033846,4.205128205128205
parkinsons,195,22,nrs,3,50,0.5872820512820514,0.8410539641669349,4.205128205128205
parkinsons,195,22,nrs,4,3,0.2085470085470085,0.9056770130454341,4.205128205128205
parkinsons,195,22,nrs,4,5,0.27692307692307694,0.8962511997806115,4.205128205128205
parkinsons,195,22,nrs,4,10,0.357948717948718,0.8864509677880151,4.205128205128205
parkinsons,195,22,nrs,4,20,0.4658974358974359,0.8842272620996026,4.205128205128205
parkinsons,195,22,nrs,4,30,0.55008547008547,0.8863253580310436,4.205128205128205
parkinsons,195,22,nrs,4,50,0.6443076923076924,0.8801501984765583,4.205128205128205
parkinsons,195,22,nrs,5,3,0.26837606837606837,0.9222132253711202,4.205128205128205
parkinsons,195,22,nrs,5,5,0.32923076923076927,0.9196434937611409,4.205128205128205
parkinsons,195,22,nrs,5,10,0.4020512820512821,0.9065352474823227,4.205128205128205
parkinsons,195,22,nrs,5,20,0.5099999999999999,0.9046122671654586,4.205128205128205
parkinsons,195,22,nrs,5,30,0.5806837606837606,0.9048292027556242,4.205128205128205
parkinsons,195,22,nrs,5,50,0.6705641025641027,0.8981731573865465,4.205128205128205
parkinsons,195,22,nrs,6,3,0.2564102564102564,0.9195141700404859,4.205128205128205
parkinsons,195,22,nrs,6,5,0.318974358974359,0.91590840532017,4.205128205128205
parkinsons,195,22,nrs,6,10,0.4061538461538461,0.9051782015570317,4.205128205128205
parkinsons,195,22,nrs,6,20,0.5056410256410256,0.9027106227106227,4.205128205128205
parkinsons,195,22,nrs,6,30,0.5801709401709402,0.9036743561158277,4.205128205128205
parkinsons,195,22,nrs,6,50,0.6775384615384615,0.8991327110825018,4.205128205128205
parkinsons,195,22,nrs,7,3,0.28547008547008546,0.934646873594242,4.205128205128205
parkinsons,195,22,nrs,7,5,0.33743589743589747,0.9257040998217468,4.205128205128205
parkinsons,195,22,nrs,7,10,0.4471794871794872,0.9195000357117349,4.205128205128205
parkinsons,195,22,nrs,7,20,0.5287179487179486,0.9078357103889019,4.205128205128205
parkinsons,195,22,nrs,7,30,0.5967521367521367,0.9035874567647143,4.205128205128205
parkinsons,195,22,nrs,7,50,0.6776410256410257,0.8952902049136359,4.205128205128205
parkinsons,195,22,nrs,8,3,0.33162393162393156,0.9514349977507872,4.205128205128205
parkinsons,195,22,nrs,8,5,0.3917948717948718,0.9462498286027697,4.205128205128205
parkinsons,195,22,nrs,8,10,0.501025641025641,0.9448010856367403,4.205128205128205
parkinsons,195,22,nrs,8,20,0.584102564102564,0.9375761826825657,4.205128205128205
parkinsons,195,22,nrs,8,30,0.6572649572649574,0.9372483777834948,4.205128205128205
parkinsons,195,22,nrs,8,50,0.7367179487179488,0.9355614204484497,4.205128205128205
parkinsons,195,22,nrs,9,3,0.35384615384615387,0.9542780026990554,4.205128205128205
parkinsons,195,22,nrs,9,5,0.4020512820512821,0.9469354175236528,4.205128205128205
parkinsons,195,22,nrs,9,10,0.5169230769230769,0.9441925576744519,4.205128205128205
parkinsons,195,22,nrs,9,20,0.6066666666666666,0.940955498402307,4.205128205128205
parkinsons,195,22,nrs,9,30,0.6776068376068376,0.9426041220021153,4.205128205128205
parkinsons,195,22,nrs,9,50,0.7619487179487179,0.9437390837892929,4.205128205128205
parkinsons,195,22,nrs,10,3,0.37264957264957266,0.9537921727395412,4.205128205128205
parkinsons,195,22,nrs,10,5,0.4071794871794872,0.9478294254764843,4.205128205128205
parkinsons,195,22,nrs,10,10,0.5256410256410257,0.9447982286979502,4.205128205128205
parkinsons,195,22,nrs,10,20,0.6202564102564102,0.9423115891200997,4.205128205128205
parkinsons,195,22,nrs,10,30,0.6861538461538462,0.9440448217705742,4.205128205128205
parkinsons,195,22,nrs,10,50,0.7726153846153845,0.9453886922004077,4.205128205128205
parkinsons,195,22,nrs,11,3,0.4,0.9575438596491228,4.205128205128205
parkinsons,195,22,nrs,11,5,0.43487179487179495,0.9544330179624297,4.205128205128205
parkinsons,195,22,nrs,11,10,0.5435897435897435,0.9518034426112421,4.205128205128205
parkinsons,195,22,nrs,11,20,0.6364102564102564,0.9488067960408386,4.205128205128205
parkinsons,195,22,nrs,11,30,0.7008547008547008,0.9502592687876968,4.205128205128205
parkinsons,195,22,nrs,11,50,0.7852307692307693,0.9528102134964059,4.205128205128205
parkinsons,195,22,nrs,12,3,0.4153846153846154,0.9597031039136302,4.205128205128205
parkinsons,195,22,nrs,12,5,0.47384615384615386,0.9571260112436583,4.205128205128205
parkinsons,195,22,nrs,12,10,0.5733333333333334,0.9557574458967216,4.205128205128205
parkinsons,195,22,nrs,12,20,0.6543589743589744,0.9520130932896891,4.205128205128205
parkinsons,195,22,nrs,12,30,0.7193162393162392,0.9554206328788268,4.205128205128205
parkinsons,195,22,nrs,12,50,0.7983589743589744,0.9555781568501234,4.205128205128205
parkinsons,195,22,nrs,13,3,0.4905982905982906,0.9788663967611336,4.205128205128205
parkinsons,195,22,nrs,13,5,0.5251282051282051,0.9760263266145619,4.205128205128205
parkinsons,195,22,nrs,13,10,0.6184615384615384,0.9718334404685379,4.205128205128205
parkinsons,195,22,nrs,13,20,0.6892307692307691,0.970593094848414,4.205128205128205
parkinsons,195,22,nrs,13,30,0.7480341880341881,0.9714935825972615,4.205128205128205
parkinsons,195,22,nrs,13,50,0.8219487179487179,0.9733393412723956,4.205128205128205
parkinsons,195,22,nrs,14,3,0.4803418803418803,0.9788034188034188,4.205128205128205
parkinsons,195,22,nrs,14,5,0.5302564102564102,0.9757685451803099,4.205128205128205
parkinsons,195,22,nrs,14,10,0.6164102564102564,0.9715106063852582,4.205128205128205
parkinsons,195,22,nrs,14,20,0.6943589743589742,0.9706367391473775,4.205128205128205
parkinsons,195,22,nrs,14,30,0.7514529914529915,0.97164565646171,4.205128205128205
parkinsons,195,22,nrs,14,50,0.8262564102564103,0.9742019096663448,4.205128205128205
parkinsons,195,22,nrs,15,3,0.4905982905982906,0.9792532613585245,4.205128205128205
parkinsons,195,22,nrs,15,5,0.5425641025641026,0.9763444398738517,4.205128205128205
parkinsons,195,22,nrs,15,10,0.6246153846153846,0.9729733590457824,4.205128205128205
parkinsons,195,22,nrs,15,20,0.7033333333333333,0.9722952225079885,4.205128205128205
parkinsons,195,22,nrs,15,30,0.7613675213675215,0.9738261441271475,4.205128205128205
parkinsons,195,22,nrs,15,50,0.8336410256410256,0.976036047634374,4.205128205128205
parkinsons,195,22,nrs,16,3,0.49230769230769234,0.9776968061178587,4.205128205128205
parkinsons,195,22,nrs,16,5,0.551794871794872,0.9763279857397504,4.205128205128205
parkinsons,195,22,nrs,16,10,0.6328205128205129,0.9734590386400971,4.205128205128205
parkinsons,195,22,nrs,16,20,0.7064102564102565,0.9713740160548672,4.205128205128205
parkinsons,195,22,nrs,16,30,0.7623931623931623,0.9737346711259754,4.205128205128205
parkinsons,195,22,nrs,16,50,0.8350769230769229,0.9765698959339126,4.205128205128205
parkinsons,195,22,nrs,17,3,0.4888888888888888,0.976536212325686,4.205128205128205
parkinsons,195,22,nrs,17,5,0.5528205128205129,0.9769148498560263,4.205128205128205
parkinsons,195,22,nrs,17,10,0.6317948717948718,0.9737161631312049,4.205128205128205
parkinsons,195,22,nrs,17,20,0.707948717948718,0.9717699321954641,4.205128205128205
parkinsons,195,22,nrs,17,30,0.7611965811965812,0.9735048452105308,4.205128205128205
parkinsons,195,22,nrs,17,50,0.834871794871795,0.9767072202553374,4.205128205128205
parkinsons,195,22,nrs,18,3,0.5145299145299145,0.9783535762483131,4.205128205128205
parkinsons,195,22,nrs,18,5,0.5753846153846155,0.9773700808994926,4.205128205128205
parkinsons,195,22,nrs,18,10,0.6476923076923076,0.9740332833369045,4.205128205128205
parkinsons,195,22,nrs,18,20,0.7184615384615385,0.9721409087366534,4.205128205128205
parkinsons,195,22,nrs,18,30,0.7721367521367521,0.9743749821341795,4.205128205128205
parkinsons,195,22,nrs,18,50,0.842871794871795,0.9773801094303186,4.205128205128205
parkinsons,195,22,nrs,19,3,0.5282051282051282,0.9787134502923976,4.205128205128205
parkinsons,195,22,nrs,19,5,0.5784615384615385,0.9785657479775127,4.205128205128205
parkinsons,195,22,nrs,19,10,0.6497435897435897,0.9739818584386829,4.205128205128205
parkinsons,195,22,nrs,19,20,0.7197435897435898,0.9718899540176136,4.205128205128205
parkinsons,195,22,nrs,19,30,0.7723076923076925,0.9743875596718407,4.205128205128205
parkinsons,195,22,nrs,19,50,0.8435897435897437,0.9772170367986267,4.205128205128205
parkinsons,195,22,nrs,20,3,0.6444444444444444,0.9886549707602339,4.205128205128205
parkinsons,195,22,nrs,20,5,0.6943589743589742,0.9881091457562046,4.205128205128205
parkinsons,195,22,nrs,20,10,0.7538461538461538,0.9860724233983287,4.205128205128205
parkinsons,195,22,nrs,20,20,0.8107692307692307,0.9845997973657548,4.205128205128205
parkinsons,195,22,nrs,20,30,0.8333333333333334,0.9828682502929995,4.205128205128205
parkinsons,195,22,nrs,20,50,0.8779487179487179,0.9831923613346207,4.205128205128205
parkinsons,195,22,nrs,21,3,0.7623931623931625,0.9953306342780027,4.205128205128205
parkinsons,195,22,nrs,21,5,0.804102564102564,0.9951076374605786,4.205128205128205
parkinsons,195,22,nrs,21,10,0.8379487179487182,0.9943518320119992,4.205128205128205
parkinsons,195,22,nrs,21,20,0.8807692307692307,0.9936918400748188,4.205128205128205
parkinsons,195,22,nrs,21,30,0.8905982905982909,0.9925483806420261,4.205128205128205
parkinsons,195,22,nrs,21,50,0.9194871794871795,0.992144190537496,4.205128205128205
parkinsons,195,22,nrs,22,3,1.0,1.0,4.205128205128205
parkinsons,195,22,nrs,22,5,1.0,1.0,4.205128205128205
parkinsons,195,22,nrs,22,10,1.0,1.0,4.205128205128205
parkinsons,195,22,nrs,22,20,1.0,1.0,4.205128205128205
parkinsons,195,22,nrs,22,30,1.0,1.0,4.205128205128205
parkinsons,195,22,nrs,22,50,1.0,1.0,4.205128205128205
parkinsons,195,22,relieff,1,3,0.1111111111111111,0.6221322537112011,4.205128205128205
parkinsons,195,22,relieff,1,5,0.14256410256410257,0.627719731249143,4.205128205128205
parkinsons,195,22,relieff,1,10,0.1851282051282051,0.6405913863295478,4.205128205128205
parkinsons,195,22,relieff,1,20,0.24102564102564103,0.6475442288208246,4.205128205128205
parkinsons,195,22,relieff,1,30,0.28615384615384615,0.6445770802961439,4.205128205128205
parkinsons,195,22,relieff,1,50,0.377948717948718,0.6444716232163931,4.205128205128205
parkinsons,195,22,relieff,2,3,0.15897435897435896,0.7992352676563204,4.205128205128205
parkinsons,195,22,relieff,2,5,0.21025641025641026,0.7915919374742905,4.205128205128205
parkinsons,195,22,relieff,2,10,0.27076923076923076,0.7928205128205128,4.205128205128205
parkinsons,195,22,relieff,2,20,0.3541025641025642,0.7914722157275349,4.205128205128205
parkinsons,195,22,relieff,2,30,0.43811965811965814,0.7989857930995055,4.205128205128205
parkinsons,195,22,relieff,2,50,0.5394871794871795,0.8049685656045489,4.205128205128205
parkinsons,195,22,relieff,3,3,0.15726495726495726,0.8049842555105713,4.205128205128205
parkinsons,195,22,relieff,3,5,0.19897435897435897,0.8051720828191417,4.205128205128205
parkinsons,195,22,relieff,3,10,0.2564102564102564,0.7991857724448254,4.205128205128205
parkinsons,195,22,relieff,3,20,0.3574358974358974,0.7967827916764088,4.205128205128205
parkinsons,195,22,relieff,3,30,0.43846153846153846,0.8043929908812852,4.205128205128205
parkinsons,195,22,relieff,3,50,0.5533333333333333,0.8177328612809784,4.205128205128205
parkinsons,195,22,relieff,4,3,0.2170940170940171,0.8788214125056231,4.205128205128205
parkinsons,195,22,relieff,4,5,0.28102564102564104,0.8588783765254353,4.205128205128205
parkinsons,195,22,relieff,4,10,0.3605128205128204,0.8464252553389043,4.205128205128205
parkinsons,195,22,relieff,4,20,0.4287179487179487,0.8331634323123684,4.205128205128205
parkinsons,195,22,relieff,4,30,0.47931623931623935,0.8222965440356744,4.205128205128205
parkinsons,195,22,relieff,4,50,0.5608205128205129,0.8188134320351894,4.205128205128205
parkinsons,195,22,relieff,5,3,0.3213675213675214,0.9462168241115609,4.205128205128205
parkinsons,195,22,relieff,5,5,0.3784615384615385,0.9426079802550391,4.205128205128205
parkinsons,195,22,relieff,5,10,0.44871794871794873,0.9273651882008428,4.205128205128205
parkinsons,195,22,relieff,5,20,0.5315384615384615,0.9159582261709921,4.205128205128205
parkinsons,195,22,relieff,5,30,0.5974358974358974,0.9101906640368179,4.205128205128205
parkinsons,195,22,relieff,5,50,0.6748717948717949,0.9062280871151164,4.205128205128205
parkinsons,195,22,relieff,6,3,0.3230769230769231,0.9494556905083221,4.205128205128205
parkinsons,195,22,relieff,6,5,0.3887179487179488,0.9467599067599067,4.205128205128205
parkinsons,195,22,relieff,6,10,0.46512820512820524,0.9325762445539605,4.205128205128205
parkinsons,195,22,relieff,6,20,0.5538461538461539,0.9223412048943964,4.205128205128205
parkinsons,195,22,relieff,6,30,0.6206837606837606,0.9170820112626132,4.205128205128205
parkinsons,195,22,relieff,6,50,0.709128205128205,0.9183744233451346,4.205128205128205
parkinsons,195,22,relieff,7,3,0.3264957264957265,0.9530184435447593,4.205128205128205
parkinsons,195,22,relieff,7,5,0.3887179487179488,0.9480981763334705,4.205128205128205
parkinsons,195,22,relieff,7,10,0.4717948717948718,0.935041782729805,4.205128205128205
parkinsons,195,22,relieff,7,20,0.5633333333333334,0.9244018392954563,4.205128205128205
parkinsons,195,22,relieff,7,30,0.6345299145299145,0.9217242660720921,4.205128205128205
parkinsons,195,22,relieff,7,50,0.7252307692307693,0.9224761291706898,4.205128205128205
parkinsons,195,22,relieff,8,3,0.36923076923076925,0.9517948717948718,4.205128205128205
parkinsons,195,22,relieff,8,5,0.437948717948718,0.9487014945838476,4.205128205128205
parkinsons,195,22,relieff,8,10,0.522051282051282,0.9419441468466538,4.205128205128205
parkinsons,195,22,relieff,8,20,0.6194871794871796,0.9363151741875146,4.205128205128205
parkinsons,195,22,relieff,8,30,0.6673504273504273,0.9330177514792899,4.205128205128205
parkinsons,195,22,relieff,8,50,0.7405128205128205,0.9299457139791868,4.205128205128205
parkinsons,195,22,relieff,9,3,0.38974358974358975,0.952604588394062,4.205128205128205
parkinsons,195,22,relieff,9,5,0.4430769230769231,0.9505443576031811,4.205128205128205
parkinsons,195,22,relieff,9,10,0.5246153846153847,0.9421384186843796,4.205128205128205
parkinsons,195,22,relieff,9,20,0.6182051282051283,0.9372270282908581,4.205128205128205
parkinsons,195,22,relieff,9,30,0.670940170940171,0.9336797873252722,4.205128205128205
parkinsons,195,22,relieff,9,50,0.7468717948717951,0.9311155455423238,4.205128205128205
parkinsons,195,22,relieff,10,3,0.4581196581196581,0.9632388663967612,4.205128205128205
parkinsons,195,22,relieff,10,5,0.48000000000000004,0.9590072672425614,4.205128205128205
parkinsons,195,22,relieff,10,10,0.5646153846153846,0.9495493179058638,4.205128205128205
parkinsons,195,22,relieff,10,20,0.6515384615384615,0.9420450471514301,4.205128205128205
parkinsons,195,22,relieff,10,30,0.7104273504273506,0.9428007889546351,4.205128205128205
parkinsons,195,22,relieff,10,50,0.7811282051282051,0.9398450809998927,4.205128205128205
parkinsons,195,22,relieff,11,3,0.46153846153846156,0.9654430949167792,4.205128205128205
parkinsons,195,22,relieff,11,5,0.4994871794871795,0.9596873714520774,4.205128205128205
parkinsons,195,22,relieff,11,10,0.5671794871794872,0.9517148775087494,4.205128205128205
parkinsons,195,22,relieff,11,20,0.6607692307692308,0.9437908191099681,4.205128205128205
parkinsons,195,22,relieff,11,30,0.7177777777777776,0.9459268787696882,4.205128205128205
parkinsons,195,22,relieff,11,50,0.7881025641025642,0.9421409719987126,4.205128205128205
parkinsons,195,22,relieff,12,3,0.4649572649572649,0.9679622132253711,4.205128205128205
parkinsons,195,22,relieff,12,5,0.5148717948717949,0.9624571506924449,4.205128205128205
parkinsons,195,22,relieff,12,10,0.5917948717948717,0.9576287408042283,4.205128205128205
parkinsons,195,22,relieff,12,20,0.6802564102564101,0.9514441586782012,4.205128205128205
parkinsons,195,22,relieff,12,30,0.7391452991452991,0.9525049309664694,4.205128205128205
parkinsons,195,22,relieff,12,50,0.8030769230769232,0.949399420663019,4.205128205128205
parkinsons,195,22,relieff,13,3,0.5452991452991454,0.9732163742690059,4.205128205128205
parkinsons,195,22,relieff,13,5,0.5774358974358974,0.9688907171260113,4.205128205128205
parkinsons,195,22,relieff,13,10,0.6682051282051281,0.9658624383972574,4.205128205128205
parkinsons,195,22,relieff,13,20,0.7415384615384615,0.9604707349388201,4.205128205128205
parkinsons,195,22,relieff,13,30,0.7885470085470084,0.9608061058228282,4.205128205128205
parkinsons,195,22,relieff,13,50,0.8301538461538461,0.955473447055037,4.205128205128205
parkinsons,195,22,relieff,14,3,0.6410256410256411,0.9754745838956366,4.205128205128205
parkinsons,195,22,relieff,14,5,0.6656410256410256,0.9690552584670231,4.205128205128205
parkinsons,195,22,relieff,14,10,0.7415384615384615,0.9651796300264267,4.205128205128205
parkinsons,195,22,relieff,14,20,0.8017948717948717,0.965538149793469,4.205128205128205
parkinsons,195,22,relieff,14,30,0.8358974358974359,0.9650767515650459,4.205128205128205
parkinsons,195,22,relieff,14,50,0.8611282051282052,0.9602274434073598,4.205128205128205
parkinsons,195,22,relieff,15,3,0.6341880341880342,0.9737651821862349,4.205128205128205
parkinsons,195,22,relieff,15,5,0.6646153846153846,0.9691484985602633,4.205128205128205
parkinsons,195,22,relieff,15,10,0.7430769230769231,0.964659667166631,4.205128205128205
parkinsons,195,22,relieff,15,20,0.8038461538461539,0.9654025407216896,4.205128205128205
parkinsons,195,22,relieff,15,30,0.8374358974358973,0.9651202012406026,4.205128205128205
parkinsons,195,22,relieff,15,50,0.8615384615384616,0.9609312305546616,4.205128205128205
parkinsons,195,22,relieff,16,3,0.7128205128205128,0.9898695456590193,4.205128205128205
parkinsons,195,22,relieff,16,5,0.7384615384615385,0.9863814616755793,4.205128205128205
parkinsons,195,22,relieff,16,10,0.7948717948717948,0.9825212484822513,4.205128205128205
parkinsons,195,22,relieff,16,20,0.8458974358974358,0.9805486711869691,4.205128205128205
parkinsons,195,22,relieff,16,30,0.873846153846154,0.9805196809879084,4.205128205128205
parkinsons,195,22,relieff,16,50,0.9011282051282051,0.9803540392661731,4.205128205128205
parkinsons,195,22,relieff,17,3,0.7709401709401709,0.9958884390463337,4.205128205128205
parkinsons,195,22,relieff,17,5,0.7907692307692307,0.9945701357466064,4.205128205128205
parkinsons,195,22,relieff,17,10,0.8394871794871798,0.9913491893436183,4.205128205128205
parkinsons,195,22,relieff,17,20,0.875128205128205,0.9883111215026109,4.205128205128205
parkinsons,195,22,relieff,17,30,0.8986324786324787,0.9872155046736987,4.205128205128205
parkinsons,195,22,relieff,17,50,0.9193846153846152,0.9862332367771698,4.205128205128205
parkinsons,195,22,relieff,18,3,0.817094017094017,0.9986144849302744,4.205128205128205
parkinsons,195,22,relieff,18,5,0.842051282051282,0.9977457836281366,4.205128205128205
parkinsons,195,22,relieff,18,10,0.8805128205128204,0.99702306978073,4.205128205128205
parkinsons,195,22,relieff,18,20,0.9148717948717947,0.9957555919258047,4.205128205128205
parkinsons,195,22,relieff,18,30,0.9258119658119659,0.9944898950919018,4.205128205128205
parkinsons,195,22,relieff,18,50,0.9393846153846154,0.9927398347816758,4.205128205128205
parkinsons,195,22,relieff,19,3,0.8598290598290599,0.999136302294197,4.205128205128205
parkinsons,195,22,relieff,19,5,0.8851282051282052,0.9988591800356507,4.205128205128205
parkinsons,195,22,relieff,19,10,0.9225641025641027,0.9987029497893007,4.205128205128205
parkinsons,195,22,relieff,19,20,0.9425641025641025,0.9983150183150183,4.205128205128205
