dataset,n,d,seed,fold,method,k_selected,selected_features,acc_3nn,acc_svm_rbf,time_reduct_sec,time_eval_sec
parkinsons,195,22,3,5,pai_nrs,10,0|2|14|15|16|17|18|19|20|21,0.9230769230769231,0.8974358974358975,4.86077654099995,0.0016254590000244207
parkinsons,195,22,3,5,pai_nrs,11,0|1|2|14|15|16|17|18|19|20|21,0.8974358974358975,0.9230769230769231,4.86077654099995,0.001657957999896098
parkinsons,195,22,3,5,pai_nrs,12,0|1|2|11|14|15|16|17|18|19|20|21,0.8974358974358975,0.9230769230769231,4.86077654099995,0.0016514160001861455
parkinsons,195,22,3,5,pai_nrs,13,0|1|2|11|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.9230769230769231,4.86077654099995,0.0016492920001383027
parkinsons,195,22,3,5,pai_nrs,14,0|1|2|3|11|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.9230769230769231,4.86077654099995,0.001680999999962296
parkinsons,195,22,3,5,pai_nrs,15,0|1|2|3|10|11|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.9230769230769231,4.86077654099995,0.0016560420001496823
parkinsons,195,22,3,5,pai_nrs,16,0|1|2|3|8|10|11|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8974358974358975,4.86077654099995,0.0015592500001275766
parkinsons,195,22,3,5,pai_nrs,17,0|1|2|3|6|8|10|11|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8974358974358975,4.86077654099995,0.0015546250001534645
parkinsons,195,22,3,5,pai_nrs,18,0|1|2|3|6|8|9|10|11|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8974358974358975,4.86077654099995,0.0015505829999256093
parkinsons,195,22,3,5,pai_nrs,19,0|1|2|3|4|6|8|9|10|11|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,4.86077654099995,0.0015787080001246068
parkinsons,195,22,3,5,pai_nrs,20,0|1|2|3|4|5|6|8|9|10|11|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,4.86077654099995,0.001580208000177663
parkinsons,195,22,3,5,pai_nrs,21,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,4.86077654099995,0.0015822079999452399
parkinsons,195,22,3,5,pai_nrs,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,4.86077654099995,0.0015983329999471607
parkinsons,195,22,3,5,all_features,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,0.0,0.0015947500000947912
parkinsons,195,22,4,1,pai,1,17,0.717948717948718,0.7692307692307693,4.151518832999955,0.0018317500000648579
parkinsons,195,22,4,1,pai,2,2|17,0.8717948717948718,0.8461538461538461,4.151518832999955,0.0016645420000713784
parkinsons,195,22,4,1,pai,3,2|17|21,0.8974358974358975,0.8974358974358975,4.151518832999955,0.0015919579998353584
parkinsons,195,22,4,1,pai,4,1|2|17|21,0.9743589743589743,0.8717948717948718,4.151518832999955,0.0017763749999630818
parkinsons,195,22,4,1,pai,5,1|2|16|17|21,0.9230769230769231,0.8205128205128205,4.151518832999955,0.0017672910000783304
parkinsons,195,22,4,1,pai,6,1|2|16|17|18|21,0.9487179487179487,0.8461538461538461,4.151518832999955,0.001632416000120429
parkinsons,195,22,4,1,pai,7,1|2|15|16|17|18|21,0.9743589743589743,0.8717948717948718,4.151518832999955,0.001674291999961497
parkinsons,195,22,4,1,pai,8,1|2|12|15|16|17|18|21,0.9230769230769231,0.8717948717948718,4.151518832999955,0.001624541999944995
parkinsons,195,22,4,1,pai,9,1|2|12|15|16|17|18|19|21,0.9487179487179487,0.8974358974358975,4.151518832999955,0.001614625000001979
parkinsons,195,22,4,1,pai,10,1|2|11|12|15|16|17|18|19|21,0.9487179487179487,0.8974358974358975,4.151518832999955,0.0016405829999257548
parkinsons,195,22,4,1,pai,11,1|2|9|11|12|15|16|17|18|19|21,0.9487179487179487,0.8974358974358975,4.151518832999955,0.0016527499999483553
parkinsons,195,22,4,1,pai,12,0|1|2|9|11|12|15|16|17|18|19|21,0.9743589743589743,0.8974358974358975,4.151518832999955,0.0016390840000894968
parkinsons,195,22,4,1,pai,13,0|1|2|8|9|11|12|15|16|17|18|19|21,0.9743589743589743,0.8974358974358975,4.151518832999955,0.0016779159998350224
parkinsons,195,22,4,1,pai,14,0|1|2|8|9|11|12|15|16|17|18|19|20|21,1.0,0.8974358974358975,4.151518832999955,0.001669916999844645
parkinsons,195,22,4,1,pai,15,0|1|2|8|9|11|12|13|15|16|17|18|19|20|21,0.9743589743589743,0.8974358974358975,4.151518832999955,0.001664208999955008
parkinsons,195,22,4,1,pai,16,0|1|2|8|9|10|11|12|13|15|16|17|18|19|20|21,0.9743589743589743,0.8717948717948718,4.151518832999955,0.001594791999877998
parkinsons,195,22,4,1,pai,17,0|1|2|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9743589743589743,0.8974358974358975,4.151518832999955,0.0015670000000227446
parkinsons,195,22,4,1,pai,18,0|1|2|3|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9743589743589743,0.8974358974358975,4.151518832999955,0.0015634579999641574
parkinsons,195,22,4,1,pai,19,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,4.151518832999955,0.0015730420000181766
parkinsons,195,22,4,1,pai,20,0|1|2|3|4|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,4.151518832999955,0.0015684999998484273
parkinsons,195,22,4,1,pai,21,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,4.151518832999955,0.0015677910000704287
parkinsons,195,22,4,1,pai,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,4.151518832999955,0.001599791999979061
parkinsons,195,22,4,1,nrs,1,20,0.5897435897435898,0.7692307692307693,0.011304999999993015,0.0017255410000416305
parkinsons,195,22,4,1,nrs,2,20|21,0.8205128205128205,0.8974358974358975,0.011304999999993015,0.0015462919998299185
parkinsons,195,22,4,1,nrs,3,14|20|21,0.8205128205128205,0.8205128205128205,0.011304999999993015,0.0015541669999947771
parkinsons,195,22,4,1,nrs,4,0|14|20|21,0.9487179487179487,0.8717948717948718,0.011304999999993015,0.0015527499999734573
parkinsons,195,22,4,1,nrs,5,0|14|18|20|21,0.9487179487179487,0.8974358974358975,0.011304999999993015,0.00159916699999485
parkinsons,195,22,4,1,nrs,6,0|14|15|18|20|21,0.8717948717948718,0.8974358974358975,0.011304999999993015,0.0015856249999615102
parkinsons,195,22,4,1,nrs,7,0|3|14|15|18|20|21,0.9230769230769231,0.8717948717948718,0.011304999999993015,0.0015800409998973919
parkinsons,195,22,4,1,nrs,8,0|3|4|14|15|18|20|21,0.9230769230769231,0.8717948717948718,0.011304999999993015,0.001604874999884487
parkinsons,195,22,4,1,nrs,9,0|3|4|14|15|18|19|20|21,0.9743589743589743,0.8717948717948718,0.011304999999993015,0.0015784160000293923
parkinsons,195,22,4,1,nrs,10,0|3|4|13|14|15|18|19|20|21,0.9743589743589743,0.8974358974358975,0.011304999999993015,0.0015948330001265276
parkinsons,195,22,4,1,nrs,11,0|3|4|11|13|14|15|18|19|20|21,0.9743589743589743,0.8974358974358975,0.011304999999993015,0.0016066249997948034
parkinsons,195,22,4,1,nrs,12,0|3|4|10|11|13|14|15|18|19|20|21,0.9743589743589743,0.8974358974358975,0.011304999999993015,0.0016278749999401043
parkinsons,195,22,4,1,nrs,13,0|3|4|9|10|11|13|14|15|18|19|20|21,0.9487179487179487,0.8974358974358975,0.011304999999993015,0.001633708000099432
parkinsons,195,22,4,1,nrs,14,0|3|4|8|9|10|11|13|14|15|18|19|20|21,0.9487179487179487,0.8717948717948718,0.011304999999993015,0.0016495410000061383
parkinsons,195,22,4,1,nrs,15,0|3|4|6|8|9|10|11|13|14|15|18|19|20|21,0.9487179487179487,0.8717948717948718,0.011304999999993015,0.0016580410001552082
parkinsons,195,22,4,1,nrs,16,0|1|3|4|6|8|9|10|11|13|14|15|18|19|20|21,0.9743589743589743,0.8717948717948718,0.011304999999993015,0.0015519999999469292
parkinsons,195,22,4,1,nrs,17,0|1|3|4|6|7|8|9|10|11|13|14|15|18|19|20|21,0.9743589743589743,0.8717948717948718,0.011304999999993015,0.0015422919998400175
parkinsons,195,22,4,1,nrs,18,0|1|3|4|6|7|8|9|10|11|13|14|15|17|18|19|20|21,0.9743589743589743,0.8717948717948718,0.011304999999993015,0.0015399999999772263
parkinsons,195,22,4,1,nrs,19,0|1|3|4|5|6|7|8|9|10|11|13|14|15|17|18|19|20|21,0.9743589743589743,0.8717948717948718,0.011304999999993015,0.001559584000005998
parkinsons,195,22,4,1,nrs,20,0|1|2|3|4|5|6|7|8|9|10|11|13|14|15|17|18|19|20|21,0.9743589743589743,0.8717948717948718,0.011304999999993015,0.0015751669998280704
parkinsons,195,22,4,1,nrs,21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21,1.0,0.8717948717948718,0.011304999999993015,0.001568625000118118
parkinsons,195,22,4,1,nrs,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,0.011304999999993015,0.0015947500000947912
parkinsons,195,22,4,1,relieff,1,0,0.7948717948717948,0.8717948717948718,0.0348132080000596,0.0015640829999483685
parkinsons,195,22,4,1,relieff,2,0|18,0.8974358974358975,0.8717948717948718,0.0348132080000596,0.0014903329999924608
parkinsons,195,22,4,1,relieff,3,0|18|21,0.8974358974358975,0.8717948717948718,0.0348132080000596,0.0015273750000233122
parkinsons,195,22,4,1,relieff,4,0|10|18|21,0.8974358974358975,0.8717948717948718,0.0348132080000596,0.0015262499998698331
parkinsons,195,22,4,1,relieff,5,0|10|13|18|21,0.9230769230769231,0.8717948717948718,0.0348132080000596,0.0015272499999809952
parkinsons,195,22,4,1,relieff,6,0|8|10|13|18|21,0.9230769230769231,0.8717948717948718,0.0348132080000596,0.0015559579999262496
parkinsons,195,22,4,1,relieff,7,0|8|10|13|16|18|21,0.9230769230769231,0.8717948717948718,0.0348132080000596,0.0015856249999615102
parkinsons,195,22,4,1,relieff,8,0|8|10|13|16|18|19|21,0.9230769230769231,0.8717948717948718,0.0348132080000596,0.001574417000028916
parkinsons,195,22,4,1,relieff,9,0|8|10|11|13|16|18|19|21,0.8974358974358975,0.8717948717948718,0.0348132080000596,0.0016068339998582815
parkinsons,195,22,4,1,relieff,10,0|8|10|11|13|16|18|19|20|21,0.8974358974358975,0.8717948717948718,0.0348132080000596,0.0015885000000253058
parkinsons,195,22,4,1,relieff,11,0|8|9|10|11|13|16|18|19|20|21,0.8717948717948718,0.8717948717948718,0.0348132080000596,0.0016271249999135762
parkinsons,195,22,4,1,relieff,12,0|8|9|10|11|13|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,0.0348132080000596,0.0016032920000270678
parkinsons,195,22,4,1,relieff,13,0|8|9|10|11|13|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,0.0348132080000596,0.0016224170001351013
parkinsons,195,22,4,1,relieff,14,0|8|9|10|11|12|13|15|16|17|18|19|20|21,0.9230769230769231,0.8717948717948718,0.0348132080000596,0.0016415840000263415
parkinsons,195,22,4,1,relieff,15,0|1|8|9|10|11|12|13|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,0.0348132080000596,0.0016526659999271942
parkinsons,195,22,4,1,relieff,16,0|1|2|8|9|10|11|12|13|15|16|17|18|19|20|21,0.9743589743589743,0.8717948717948718,0.0348132080000596,0.001557332999936989
parkinsons,195,22,4,1,relieff,17,0|1|2|4|8|9|10|11|12|13|15|16|17|18|19|20|21,0.9743589743589743,0.8717948717948718,0.0348132080000596,0.0015474580000045535
parkinsons,195,22,4,1,relieff,18,0|1|2|4|6|8|9|10|11|12|13|15|16|17|18|19|20|21,0.9743589743589743,0.8717948717948718,0.0348132080000596,0.001556916999788882
parkinsons,195,22,4,1,relieff,19,0|1|2|4|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21,0.9743589743589743,0.8717948717948718,0.0348132080000596,0.0015512919999309815
parkinsons,195,22,4,1,relieff,20,0|1|2|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21,0.9743589743589743,0.8717948717948718,0.0348132080000596,0.0015509580000525602
parkinsons,195,22,4,1,relieff,21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,0.0348132080000596,0.0015644170000541635
parkinsons,195,22,4,1,relieff,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,0.0348132080000596,0.0015823749999981374
parkinsons,195,22,4,1,mutual_info,1,21,0.7948717948717948,0.8974358974358975,0.012322250000124768,0.001546333000078448
parkinsons,195,22,4,1,mutual_info,2,0|21,0.8461538461538461,0.8717948717948718,0.012322250000124768,0.0015014589998827432
parkinsons,195,22,4,1,mutual_info,3,0|18|21,0.8974358974358975,0.8717948717948718,0.012322250000124768,0.0015197089999219315
parkinsons,195,22,4,1,mutual_info,4,0|4|18|21,0.9230769230769231,0.8717948717948718,0.012322250000124768,0.0015502500000366126
parkinsons,195,22,4,1,mutual_info,5,0|4|18|19|21,0.9230769230769231,0.8717948717948718,0.012322250000124768,0.0015670000000227446
parkinsons,195,22,4,1,mutual_info,6,0|2|4|18|19|21,0.9230769230769231,0.8717948717948718,0.012322250000124768,0.001573334000113391
parkinsons,195,22,4,1,mutual_info,7,0|1|2|4|18|19|21,0.9230769230769231,0.8717948717948718,0.012322250000124768,0.0017817089999425662
parkinsons,195,22,4,1,mutual_info,8,0|1|2|4|12|18|19|21,0.9487179487179487,0.8717948717948718,0.012322250000124768,0.0015538329998889822
parkinsons,195,22,4,1,mutual_info,9,0|1|2|4|12|14|18|19|21,0.9487179487179487,0.8717948717948718,0.012322250000124768,0.001518540999995821
parkinsons,195,22,4,1,mutual_info,10,0|1|2|4|11|12|14|18|19|21,0.9487179487179487,0.8717948717948718,0.012322250000124768,0.001547374999972817
parkinsons,195,22,4,1,mutual_info,11,0|1|2|4|8|11|12|14|18|19|21,0.9487179487179487,0.8717948717948718,0.012322250000124768,0.0016132920000018203
parkinsons,195,22,4,1,mutual_info,12,0|1|2|3|4|8|11|12|14|18|19|21,0.9487179487179487,0.8717948717948718,0.012322250000124768,0.0016098340001917677
parkinsons,195,22,4,1,mutual_info,13,0|1|2|3|4|8|9|11|12|14|18|19|21,0.9487179487179487,0.8717948717948718,0.012322250000124768,0.0017141670000455633
parkinsons,195,22,4,1,mutual_info,14,0|1|2|3|4|8|9|10|11|12|14|18|19|21,0.9487179487179487,0.8717948717948718,0.012322250000124768,0.0018252500001381122
parkinsons,195,22,4,1,mutual_info,15,0|1|2|3|4|8|9|10|11|12|14|17|18|19|21,0.8974358974358975,0.8717948717948718,0.012322250000124768,0.0016584590000547905
parkinsons,195,22,4,1,mutual_info,16,0|1|2|3|4|8|9|10|11|12|13|14|17|18|19|21,0.8974358974358975,0.8717948717948718,0.012322250000124768,0.0015587089999371528
parkinsons,195,22,4,1,mutual_info,17,0|1|2|3|4|8|9|10|11|12|13|14|15|17|18|19|21,0.9230769230769231,0.8717948717948718,0.012322250000124768,0.0015961669998887373
parkinsons,195,22,4,1,mutual_info,18,0|1|2|3|4|6|8|9|10|11|12|13|14|15|17|18|19|21,0.9230769230769231,0.8717948717948718,0.012322250000124768,0.0015414590000091266
parkinsons,195,22,4,1,mutual_info,19,0|1|2|3|4|5|6|8|9|10|11|12|13|14|15|17|18|19|21,0.9230769230769231,0.8717948717948718,0.012322250000124768,0.001539875000162283
parkinsons,195,22,4,1,mutual_info,20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|21,0.9230769230769231,0.8717948717948718,0.012322250000124768,0.0015813749998869753
parkinsons,195,22,4,1,mutual_info,21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|17|18|19|20|21,1.0,0.8717948717948718,0.012322250000124768,0.0015706250001130684
parkinsons,195,22,4,1,mutual_info,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,0.012322250000124768,0.0015826250000827713
parkinsons,195,22,4,1,variance,1,14,0.7435897435897436,0.7692307692307693,1.7832999901656876e-05,0.0016604160000497359
parkinsons,195,22,4,1,variance,2,4|14,0.8717948717948718,0.7692307692307693,1.7832999901656876e-05,0.0015708750001977023
parkinsons,195,22,4,1,variance,3,4|14|16,0.8974358974358975,0.7692307692307693,1.7832999901656876e-05,0.0016408330000103888
parkinsons,195,22,4,1,variance,4,4|14|15|16,0.7692307692307693,0.7692307692307693,1.7832999901656876e-05,0.0015982079999048437
parkinsons,195,22,4,1,variance,5,4|5|14|15|16,0.8205128205128205,0.7692307692307693,1.7832999901656876e-05,0.00162933299998258
parkinsons,195,22,4,1,variance,6,4|5|7|14|15|16,0.8461538461538461,0.7692307692307693,1.7832999901656876e-05,0.0016094589998374431
parkinsons,195,22,4,1,variance,7,4|5|7|12|14|15|16,0.8717948717948718,0.7692307692307693,1.7832999901656876e-05,0.001626249999844731
parkinsons,195,22,4,1,variance,8,1|4|5|7|12|14|15|16,0.9743589743589743,0.7692307692307693,1.7832999901656876e-05,0.0016630840000289027
parkinsons,195,22,4,1,variance,9,1|3|4|5|7|12|14|15|16,0.9487179487179487,0.7692307692307693,1.7832999901656876e-05,0.0016479580001487193
parkinsons,195,22,4,1,variance,10,1|3|4|5|7|8|12|14|15|16,0.9230769230769231,0.7692307692307693,1.7832999901656876e-05,0.0016635419999602163
parkinsons,195,22,4,1,variance,11,1|3|4|5|7|8|12|13|14|15|16,0.9230769230769231,0.7692307692307693,1.7832999901656876e-05,0.0016842079999150883
parkinsons,195,22,4,1,variance,12,1|3|4|5|7|8|10|12|13|14|15|16,0.8974358974358975,0.7692307692307693,1.7832999901656876e-05,0.0016543750000437285
parkinsons,195,22,4,1,variance,13,1|3|4|5|7|8|10|12|13|14|15|16|20,0.8461538461538461,0.8205128205128205,1.7832999901656876e-05,0.0016694170001301245
parkinsons,195,22,4,1,variance,14,1|3|4|5|7|8|10|12|13|14|15|16|18|20,0.9230769230769231,0.8205128205128205,1.7832999901656876e-05,0.0016779999998561834
parkinsons,195,22,4,1,variance,15,1|3|4|5|7|8|9|10|12|13|14|15|16|18|20,0.9230769230769231,0.8205128205128205,1.7832999901656876e-05,0.001676208999924711
parkinsons,195,22,4,1,variance,16,1|3|4|5|7|8|9|10|12|13|14|15|16|18|19|20,0.9230769230769231,0.8717948717948718,1.7832999901656876e-05,0.001568915999996534
parkinsons,195,22,4,1,variance,17,0|1|3|4|5|7|8|9|10|12|13|14|15|16|18|19|20,0.9743589743589743,0.8717948717948718,1.7832999901656876e-05,0.0015750840000237076
parkinsons,195,22,4,1,variance,18,0|1|2|3|4|5|7|8|9|10|12|13|14|15|16|18|19|20,0.9743589743589743,0.8717948717948718,1.7832999901656876e-05,0.0015391250001357548
parkinsons,195,22,4,1,variance,19,0|1|2|3|4|5|7|8|9|10|11|12|13|14|15|16|18|19|20,0.9743589743589743,0.8717948717948718,1.7832999901656876e-05,0.001542374999871754
parkinsons,195,22,4,1,variance,20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20,0.9743589743589743,0.8717948717948718,1.7832999901656876e-05,0.0015559579999262496
parkinsons,195,22,4,1,variance,21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|18|19|20|21,0.9487179487179487,0.8717948717948718,1.7832999901656876e-05,0.0015597920000800514
parkinsons,195,22,4,1,variance,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,1.7832999901656876e-05,0.0015756660000079137
parkinsons,195,22,4,1,pai_nrs,1,17,0.717948717948718,0.7692307692307693,4.162823832999948,0.0016582500002186862
parkinsons,195,22,4,1,pai_nrs,2,17|20,0.8205128205128205,0.7948717948717948,4.162823832999948,0.0015517080000790884
parkinsons,195,22,4,1,pai_nrs,3,2|17|20,0.8205128205128205,0.8461538461538461,4.162823832999948,0.0015859160000673
parkinsons,195,22,4,1,pai_nrs,4,2|17|20|21,0.8717948717948718,0.8717948717948718,4.162823832999948,0.0015597080000588903
parkinsons,195,22,4,1,pai_nrs,5,2|14|17|20|21,0.9230769230769231,0.8461538461538461,4.162823832999948,0.0015759579998757545
parkinsons,195,22,4,1,pai_nrs,6,1|2|14|17|20|21,0.9230769230769231,0.8461538461538461,4.162823832999948,0.001618750000034197
parkinsons,195,22,4,1,pai_nrs,7,0|1|2|14|17|20|21,1.0,0.8717948717948718,4.162823832999948,0.0016017079999528505
parkinsons,195,22,4,1,pai_nrs,8,0|1|2|14|16|17|20|21,0.9487179487179487,0.8717948717948718,4.162823832999948,0.001584874999934982
parkinsons,195,22,4,1,pai_nrs,9,0|1|2|14|16|17|18|20|21,1.0,0.8974358974358975,4.162823832999948,0.0016093750000436557
parkinsons,195,22,4,1,pai_nrs,10,0|1|2|14|15|16|17|18|20|21,0.9743589743589743,0.8974358974358975,4.162823832999948,0.0016166249999969295
parkinsons,195,22,4,1,pai_nrs,11,0|1|2|3|14|15|16|17|18|20|21,0.9743589743589743,0.8974358974358975,4.162823832999948,0.0016362920000574377
parkinsons,195,22,4,1,pai_nrs,12,0|1|2|3|12|14|15|16|17|18|20|21,1.0,0.8974358974358975,4.162823832999948,0.0016425829999207053
parkinsons,195,22,4,1,pai_nrs,13,0|1|2|3|4|12|14|15|16|17|18|20|21,1.0,0.8717948717948718,4.162823832999948,0.0016362500000468572
parkinsons,195,22,4,1,pai_nrs,14,0|1|2|3|4|12|14|15|16|17|18|19|20|21,0.9743589743589743,0.8974358974358975,4.162823832999948,0.0016473340001539327
parkinsons,195,22,4,1,pai_nrs,15,0|1|2|3|4|11|12|14|15|16|17|18|19|20|21,0.9743589743589743,0.8974358974358975,4.162823832999948,0.0016637090000131138
parkinsons,195,22,4,1,pai_nrs,16,0|1|2|3|4|11|12|13|14|15|16|17|18|19|20|21,0.9743589743589743,0.8974358974358975,4.162823832999948,0.0015442090000306052
parkinsons,195,22,4,1,pai_nrs,17,0|1|2|3|4|9|11|12|13|14|15|16|17|18|19|20|21,0.9743589743589743,0.8974358974358975,4.162823832999948,0.0015389589998449082
parkinsons,195,22,4,1,pai_nrs,18,0|1|2|3|4|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8974358974358975,4.162823832999948,0.001557542000000467
parkinsons,195,22,4,1,pai_nrs,19,0|1|2|3|4|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,4.162823832999948,0.0015577500000745204
parkinsons,195,22,4,1,pai_nrs,20,0|1|2|3|4|6|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,4.162823832999948,0.001579417000129979
parkinsons,195,22,4,1,pai_nrs,21,0|1|2|3|4|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,4.162823832999948,0.0015800420001141902
parkinsons,195,22,4,1,pai_nrs,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,4.162823832999948,0.00157995899985508
parkinsons,195,22,4,1,all_features,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9487179487179487,0.8717948717948718,0.0,0.001569459000165807
parkinsons,195,22,4,2,pai,1,2,0.7435897435897436,0.7692307692307693,4.39302100000009,0.0018256250000376895
parkinsons,195,22,4,2,pai,2,0|2,0.717948717948718,0.7692307692307693,4.39302100000009,0.0015895419999196747
parkinsons,195,22,4,2,pai,3,0|2|21,0.9230769230769231,0.8974358974358975,4.39302100000009,0.001572249999981068
parkinsons,195,22,4,2,pai,4,0|2|18|21,0.8974358974358975,0.8717948717948718,4.39302100000009,0.0015775829999711277
parkinsons,195,22,4,2,pai,5,0|2|17|18|21,0.9230769230769231,0.7948717948717948,4.39302100000009,0.0015705830001024879
parkinsons,195,22,4,2,pai,6,0|2|17|18|20|21,0.9230769230769231,0.8717948717948718,4.39302100000009,0.0015782909999870753
parkinsons,195,22,4,2,pai,7,0|2|17|18|19|20|21,0.9743589743589743,0.9230769230769231,4.39302100000009,0.0015732920001028106
parkinsons,195,22,4,2,pai,8,0|1|2|17|18|19|20|21,0.9230769230769231,0.9230769230769231,4.39302100000009,0.0015670000000227446
parkinsons,195,22,4,2,pai,9,0|1|2|16|17|18|19|20|21,0.8974358974358975,0.8974358974358975,4.39302100000009,0.0015955839999151067
parkinsons,195,22,4,2,pai,10,0|1|2|15|16|17|18|19|20|21,0.8974358974358975,0.8974358974358975,4.39302100000009,0.001609708999922077
parkinsons,195,22,4,2,pai,11,0|1|2|12|15|16|17|18|19|20|21,0.8974358974358975,0.8974358974358975,4.39302100000009,0.0016202089998387237
parkinsons,195,22,4,2,pai,12,0|1|2|4|12|15|16|17|18|19|20|21,0.8974358974358975,0.8974358974358975,4.39302100000009,0.0016427079999630223
parkinsons,195,22,4,2,pai,13,0|1|2|4|12|14|15|16|17|18|19|20|21,0.9230769230769231,0.8717948717948718,4.39302100000009,0.001636791999999332
parkinsons,195,22,4,2,pai,14,0|1|2|4|9|12|14|15|16|17|18|19|20|21,0.9230769230769231,0.8717948717948718,4.39302100000009,0.0016438330001165014
parkinsons,195,22,4,2,pai,15,0|1|2|4|9|10|12|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,4.39302100000009,0.001663874999849213
parkinsons,195,22,4,2,pai,16,0|1|2|4|9|10|12|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,4.39302100000009,0.0015623750000486325
parkinsons,195,22,4,2,pai,17,0|1|2|4|9|10|11|12|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,4.39302100000009,0.0015542500000265136
parkinsons,195,22,4,2,pai,18,0|1|2|3|4|9|10|11|12|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,4.39302100000009,0.0015540839999630407
parkinsons,195,22,4,2,pai,19,0|1|2|3|4|5|9|10|11|12|13|14|15|16|17|18|19|20|21,0.8974358974358975,0.8717948717948718,4.39302100000009,0.0016670410000187985
parkinsons,195,22,4,2,pai,20,0|1|2|3|4|5|7|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9230769230769231,0.8717948717948718,4.39302100000009,0.001571333000129016
parkinsons,195,22,4,2,pai,21,0|1|2|3|4|5|6|7|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9230769230769231,0.8717948717948718,4.39302100000009,0.0015391250001357548
parkinsons,195,22,4,2,pai,22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21,0.9230769230769231,0.8717948717948718,4.39302100000009,0.0015614999999797874
parkinsons,195,22,4,2,nrs,1,17,0.6923076923076923,0.6410256410256411,0.011225708999972994,0.001597415999867735
parkinsons,195,22,4,2,nrs,2,0|17,0.7948717948717948,0.8461538461538461,0.011225708999972994,0.0015220410000438278
parkinsons,195,22,4,2,nrs,3,0|17|20,0.8974358974358975,0.8205128205128205,0.011225708999972994,0.0015501249999942956
parkinsons,195,22,4,2,nrs,4,0|17|18|20,0.8974358974358975,0.8974358974358975,0.011225708999972994,0.0015342500000770087
