dataset,n,d,n_resample,seed,method,attribute_j,importance_score,pai_bound,n_pts_dgm_H0,n_pts_dgm_H1,thresh,maxdim,time_method_sec
glass,214,9,171,0,variance,2,1.0215863599959214,-1.0,-1,-1,2.0,1,1.499999999055035e-05
glass,214,9,171,0,variance,3,0.9610258488411619,-1.0,-1,-1,2.0,1,1.499999999055035e-05
glass,214,9,171,0,variance,4,1.0423254207094736,-1.0,-1,-1,2.0,1,1.499999999055035e-05
glass,214,9,171,0,variance,5,1.1809017770346388,-1.0,-1,-1,2.0,1,1.499999999055035e-05
glass,214,9,171,0,variance,6,1.089042812988484,-1.0,-1,-1,2.0,1,1.499999999055035e-05
glass,214,9,171,0,variance,7,1.088467174696081,-1.0,-1,-1,2.0,1,1.499999999055035e-05
glass,214,9,171,0,variance,8,0.8812634722856685,-1.0,-1,-1,2.0,1,1.499999999055035e-05
glass,214,9,171,1,pai,0,0.24655479192733765,15.03749494325664,171,37,2.0,1,3.183924416999986
glass,214,9,171,1,pai,1,0.37404322624206543,15.613236192483617,171,37,2.0,1,3.183924416999986
glass,214,9,171,1,pai,2,0.34171760082244873,5.531489304110572,171,37,2.0,1,3.183924416999986
glass,214,9,171,1,pai,3,0.3784105181694031,12.888932528446855,171,37,2.0,1,3.183924416999986
glass,214,9,171,1,pai,4,0.20564478635787964,14.286934641819936,171,37,2.0,1,3.183924416999986
glass,214,9,171,1,pai,5,0.2094517946243286,19.088127021273895,171,37,2.0,1,3.183924416999986
glass,214,9,171,1,pai,6,0.17084258794784546,15.156803164160845,171,37,2.0,1,3.183924416999986
glass,214,9,171,1,pai,7,0.12499475479125977,11.611588189633347,171,37,2.0,1,3.183924416999986
glass,214,9,171,1,pai,8,0.30879706144332886,10.492664165339416,171,37,2.0,1,3.183924416999986
glass,214,9,171,1,nrs,0,0.04678362573099415,-1.0,-1,-1,2.0,1,0.006963500000011891
glass,214,9,171,1,nrs,1,-0.029239766081871343,-1.0,-1,-1,2.0,1,0.006963500000011891
glass,214,9,171,1,nrs,2,0.005847953216374269,-1.0,-1,-1,2.0,1,0.006963500000011891
glass,214,9,171,1,nrs,3,0.023391812865497075,-1.0,-1,-1,2.0,1,0.006963500000011891
glass,214,9,171,1,nrs,4,0.005847953216374269,-1.0,-1,-1,2.0,1,0.006963500000011891
glass,214,9,171,1,nrs,5,-0.005847953216374269,-1.0,-1,-1,2.0,1,0.006963500000011891
glass,214,9,171,1,nrs,6,0.011695906432748537,-1.0,-1,-1,2.0,1,0.006963500000011891
glass,214,9,171,1,nrs,7,0.005847953216374269,-1.0,-1,-1,2.0,1,0.006963500000011891
glass,214,9,171,1,nrs,8,0.029239766081871343,-1.0,-1,-1,2.0,1,0.006963500000011891
glass,214,9,171,1,relieff,0,0.05331877084370888,-1.0,-1,-1,2.0,1,0.049070625000013024
glass,214,9,171,1,relieff,1,0.07155759353151488,-1.0,-1,-1,2.0,1,0.049070625000013024
glass,214,9,171,1,relieff,2,0.34069511249394135,-1.0,-1,-1,2.0,1,0.049070625000013024
glass,214,9,171,1,relieff,3,0.12186578082815298,-1.0,-1,-1,2.0,1,0.049070625000013024
glass,214,9,171,1,relieff,4,0.06662620909766707,-1.0,-1,-1,2.0,1,0.049070625000013024
glass,214,9,171,1,relieff,5,0.06858616676676006,-1.0,-1,-1,2.0,1,0.049070625000013024
glass,214,9,171,1,relieff,6,0.07148733618494559,-1.0,-1,-1,2.0,1,0.049070625000013024
glass,214,9,171,1,relieff,7,0.09453569278140608,-1.0,-1,-1,2.0,1,0.049070625000013024
glass,214,9,171,1,relieff,8,0.039429383988498316,-1.0,-1,-1,2.0,1,0.049070625000013024
glass,214,9,171,1,mutual_info,0,0.3357918782269267,-1.0,-1,-1,2.0,1,0.011613792000019885
glass,214,9,171,1,mutual_info,1,0.3361942007743468,-1.0,-1,-1,2.0,1,0.011613792000019885
glass,214,9,171,1,mutual_info,2,0.36253905911476325,-1.0,-1,-1,2.0,1,0.011613792000019885
glass,214,9,171,1,mutual_info,3,0.4024052306244479,-1.0,-1,-1,2.0,1,0.011613792000019885
glass,214,9,171,1,mutual_info,4,0.11548092913051677,-1.0,-1,-1,2.0,1,0.011613792000019885
glass,214,9,171,1,mutual_info,5,0.45132175089333515,-1.0,-1,-1,2.0,1,0.011613792000019885
glass,214,9,171,1,mutual_info,6,0.1369468545271464,-1.0,-1,-1,2.0,1,0.011613792000019885
glass,214,9,171,1,mutual_info,7,0.5222547529685939,-1.0,-1,-1,2.0,1,0.011613792000019885
glass,214,9,171,1,mutual_info,8,0.21504424665504818,-1.0,-1,-1,2.0,1,0.011613792000019885
glass,214,9,171,1,variance,0,0.9701204763672665,-1.0,-1,-1,2.0,1,1.683300001786847e-05
glass,214,9,171,1,variance,1,0.9653242787302482,-1.0,-1,-1,2.0,1,1.683300001786847e-05
glass,214,9,171,1,variance,2,1.0347351466863128,-1.0,-1,-1,2.0,1,1.683300001786847e-05
glass,214,9,171,1,variance,3,1.095351897884685,-1.0,-1,-1,2.0,1,1.683300001786847e-05
glass,214,9,171,1,variance,4,1.0629933555567792,-1.0,-1,-1,2.0,1,1.683300001786847e-05
glass,214,9,171,1,variance,5,1.2104009028077942,-1.0,-1,-1,2.0,1,1.683300001786847e-05
glass,214,9,171,1,variance,6,1.0091724262913722,-1.0,-1,-1,2.0,1,1.683300001786847e-05
glass,214,9,171,1,variance,7,0.9465945671507093,-1.0,-1,-1,2.0,1,1.683300001786847e-05
glass,214,9,171,1,variance,8,1.0120157752443937,-1.0,-1,-1,2.0,1,1.683300001786847e-05
glass,214,9,171,2,pai,0,0.4473807215690613,13.268377891108791,171,37,2.0,1,3.550453042000015
glass,214,9,171,2,pai,1,0.3311140537261963,16.32516048427925,171,37,2.0,1,3.550453042000015
glass,214,9,171,2,pai,2,0.33025360107421875,6.2402982350393135,171,37,2.0,1,3.550453042000015
glass,214,9,171,2,pai,3,0.42803144454956055,11.041920390413972,171,37,2.0,1,3.550453042000015
glass,214,9,171,2,pai,4,0.2531074285507202,14.493991665614425,171,37,2.0,1,3.550453042000015
glass,214,9,171,2,pai,5,0.33859193325042725,19.088127021273895,171,37,2.0,1,3.550453042000015
glass,214,9,171,2,pai,6,0.2997063398361206,13.424194624019782,171,37,2.0,1,3.550453042000015
glass,214,9,171,2,pai,7,0.212973952293396,12.700174582411474,171,37,2.0,1,3.550453042000015
glass,214,9,171,2,pai,8,0.4427065849304199,10.492664165339416,171,37,2.0,1,3.550453042000015
glass,214,9,171,2,nrs,0,0.023391812865497075,-1.0,-1,-1,2.0,1,0.006924625000010565
glass,214,9,171,2,nrs,1,-0.023391812865497075,-1.0,-1,-1,2.0,1,0.006924625000010565
glass,214,9,171,2,nrs,2,0.0,-1.0,-1,-1,2.0,1,0.006924625000010565
glass,214,9,171,2,nrs,3,0.029239766081871343,-1.0,-1,-1,2.0,1,0.006924625000010565
glass,214,9,171,2,nrs,4,0.005847953216374269,-1.0,-1,-1,2.0,1,0.006924625000010565
glass,214,9,171,2,nrs,5,0.005847953216374269,-1.0,-1,-1,2.0,1,0.006924625000010565
glass,214,9,171,2,nrs,6,0.011695906432748537,-1.0,-1,-1,2.0,1,0.006924625000010565
glass,214,9,171,2,nrs,7,0.005847953216374269,-1.0,-1,-1,2.0,1,0.006924625000010565
glass,214,9,171,2,nrs,8,0.011695906432748537,-1.0,-1,-1,2.0,1,0.006924625000010565
glass,214,9,171,2,relieff,0,0.06408329555115913,-1.0,-1,-1,2.0,1,0.04916404200000102
glass,214,9,171,2,relieff,1,0.06649347570925364,-1.0,-1,-1,2.0,1,0.04916404200000102
glass,214,9,171,2,relieff,2,0.28133616134547784,-1.0,-1,-1,2.0,1,0.04916404200000102
glass,214,9,171,2,relieff,3,0.10039877872290151,-1.0,-1,-1,2.0,1,0.04916404200000102
glass,214,9,171,2,relieff,4,0.04629827679731732,-1.0,-1,-1,2.0,1,0.04916404200000102
glass,214,9,171,2,relieff,5,0.0423522784285967,-1.0,-1,-1,2.0,1,0.04916404200000102
glass,214,9,171,2,relieff,6,0.0800079557510328,-1.0,-1,-1,2.0,1,0.04916404200000102
glass,214,9,171,2,relieff,7,0.062061010293222744,-1.0,-1,-1,2.0,1,0.04916404200000102
glass,214,9,171,2,relieff,8,0.027090882161831625,-1.0,-1,-1,2.0,1,0.04916404200000102
glass,214,9,171,2,mutual_info,0,0.3710872198309634,-1.0,-1,-1,2.0,1,0.012040833999975575
glass,214,9,171,2,mutual_info,1,0.3033944905925452,-1.0,-1,-1,2.0,1,0.012040833999975575
glass,214,9,171,2,mutual_info,2,0.4539832753811708,-1.0,-1,-1,2.0,1,0.012040833999975575
glass,214,9,171,2,mutual_info,3,0.3518962039905609,-1.0,-1,-1,2.0,1,0.012040833999975575
glass,214,9,171,2,mutual_info,4,0.07513936849035252,-1.0,-1,-1,2.0,1,0.012040833999975575
glass,214,9,171,2,mutual_info,5,0.3523235901636763,-1.0,-1,-1,2.0,1,0.012040833999975575
glass,214,9,171,2,mutual_info,6,0.27699747246640394,-1.0,-1,-1,2.0,1,0.012040833999975575
glass,214,9,171,2,mutual_info,7,0.3203146998054218,-1.0,-1,-1,2.0,1,0.012040833999975575
glass,214,9,171,2,mutual_info,8,0.04079445400824433,-1.0,-1,-1,2.0,1,0.012040833999975575
glass,214,9,171,2,variance,0,0.9794459468492482,-1.0,-1,-1,2.0,1,1.6624999972236765e-05
glass,214,9,171,2,variance,1,1.007277956277212,-1.0,-1,-1,2.0,1,1.6624999972236765e-05
glass,214,9,171,2,variance,2,1.030387106351804,-1.0,-1,-1,2.0,1,1.6624999972236765e-05
glass,214,9,171,2,variance,3,1.010200986868644,-1.0,-1,-1,2.0,1,1.6624999972236765e-05
glass,214,9,171,2,variance,4,0.9742458519710133,-1.0,-1,-1,2.0,1,1.6624999972236765e-05
glass,214,9,171,2,variance,5,1.191801961736993,-1.0,-1,-1,2.0,1,1.6624999972236765e-05
glass,214,9,171,2,variance,6,1.0023633442232727,-1.0,-1,-1,2.0,1,1.6624999972236765e-05
glass,214,9,171,2,variance,7,0.9093734509866315,-1.0,-1,-1,2.0,1,1.6624999972236765e-05
glass,214,9,171,2,variance,8,0.9116486482908391,-1.0,-1,-1,2.0,1,1.6624999972236765e-05
glass,214,9,171,3,pai,0,0.5577788352966309,15.03749494325664,171,38,2.0,1,3.4981254999999862
glass,214,9,171,3,pai,1,0.34038567543029785,16.32516048427925,171,38,2.0,1,3.4981254999999862
glass,214,9,171,3,pai,2,0.36171412467956543,6.2402982350393135,171,38,2.0,1,3.4981254999999862
glass,214,9,171,3,pai,3,0.304773211479187,12.888932528446855,171,38,2.0,1,3.4981254999999862
glass,214,9,171,3,pai,4,0.34722745418548584,14.493991665614425,171,38,2.0,1,3.4981254999999862
glass,214,9,171,3,pai,5,0.27110207080841064,19.088127021273895,171,38,2.0,1,3.4981254999999862
glass,214,9,171,3,pai,6,0.3725188970565796,14.649698225582974,171,38,2.0,1,3.4981254999999862
glass,214,9,171,3,pai,7,0.46988970041275024,12.700174582411474,171,38,2.0,1,3.4981254999999862
glass,214,9,171,3,pai,8,0.4570525884628296,10.492664165339416,171,38,2.0,1,3.4981254999999862
glass,214,9,171,3,nrs,0,0.04678362573099415,-1.0,-1,-1,2.0,1,0.006757167000017716
glass,214,9,171,3,nrs,1,-0.017543859649122806,-1.0,-1,-1,2.0,1,0.006757167000017716
glass,214,9,171,3,nrs,2,0.0,-1.0,-1,-1,2.0,1,0.006757167000017716
glass,214,9,171,3,nrs,3,0.017543859649122806,-1.0,-1,-1,2.0,1,0.006757167000017716
glass,214,9,171,3,nrs,4,-0.005847953216374269,-1.0,-1,-1,2.0,1,0.006757167000017716
glass,214,9,171,3,nrs,5,0.005847953216374269,-1.0,-1,-1,2.0,1,0.006757167000017716
glass,214,9,171,3,nrs,6,0.0,-1.0,-1,-1,2.0,1,0.006757167000017716
glass,214,9,171,3,nrs,7,0.011695906432748537,-1.0,-1,-1,2.0,1,0.006757167000017716
glass,214,9,171,3,nrs,8,-0.017543859649122806,-1.0,-1,-1,2.0,1,0.006757167000017716
glass,214,9,171,3,relieff,0,0.05215467962155742,-1.0,-1,-1,2.0,1,0.04932279199999812
glass,214,9,171,3,relieff,1,0.06971378778034308,-1.0,-1,-1,2.0,1,0.04932279199999812
glass,214,9,171,3,relieff,2,0.2977206419659308,-1.0,-1,-1,2.0,1,0.04932279199999812
glass,214,9,171,3,relieff,3,0.09926399155698577,-1.0,-1,-1,2.0,1,0.04932279199999812
glass,214,9,171,3,relieff,4,0.052138281141837994,-1.0,-1,-1,2.0,1,0.04932279199999812
glass,214,9,171,3,relieff,5,0.028422672212118975,-1.0,-1,-1,2.0,1,0.04932279199999812
glass,214,9,171,3,relieff,6,0.07473733857611083,-1.0,-1,-1,2.0,1,0.04932279199999812
glass,214,9,171,3,relieff,7,0.0794354415058159,-1.0,-1,-1,2.0,1,0.04932279199999812
glass,214,9,171,3,relieff,8,0.03794403227634922,-1.0,-1,-1,2.0,1,0.04932279199999812
glass,214,9,171,3,mutual_info,0,0.36491273418631565,-1.0,-1,-1,2.0,1,0.01164820899998631
glass,214,9,171,3,mutual_info,1,0.28880268757789285,-1.0,-1,-1,2.0,1,0.01164820899998631
glass,214,9,171,3,mutual_info,2,0.3535598934947948,-1.0,-1,-1,2.0,1,0.01164820899998631
glass,214,9,171,3,mutual_info,3,0.4184560577289447,-1.0,-1,-1,2.0,1,0.01164820899998631
glass,214,9,171,3,mutual_info,4,0.15611982791689982,-1.0,-1,-1,2.0,1,0.01164820899998631
glass,214,9,171,3,mutual_info,5,0.30818251866732327,-1.0,-1,-1,2.0,1,0.01164820899998631
glass,214,9,171,3,mutual_info,6,0.2650596369336764,-1.0,-1,-1,2.0,1,0.01164820899998631
glass,214,9,171,3,mutual_info,7,0.48166125437623486,-1.0,-1,-1,2.0,1,0.01164820899998631
glass,214,9,171,3,mutual_info,8,0.13685893860343734,-1.0,-1,-1,2.0,1,0.01164820899998631
glass,214,9,171,3,variance,0,0.9986104269337003,-1.0,-1,-1,2.0,1,1.704199999608136e-05
glass,214,9,171,3,variance,1,1.0287464739656338,-1.0,-1,-1,2.0,1,1.704199999608136e-05
glass,214,9,171,3,variance,2,1.043138752009385,-1.0,-1,-1,2.0,1,1.704199999608136e-05
glass,214,9,171,3,variance,3,1.0770203791512516,-1.0,-1,-1,2.0,1,1.704199999608136e-05
glass,214,9,171,3,variance,4,1.0633858454520229,-1.0,-1,-1,2.0,1,1.704199999608136e-05
glass,214,9,171,3,variance,5,1.1832170745362744,-1.0,-1,-1,2.0,1,1.704199999608136e-05
glass,214,9,171,3,variance,6,1.0126184961730285,-1.0,-1,-1,2.0,1,1.704199999608136e-05
glass,214,9,171,3,variance,7,1.0943944196875295,-1.0,-1,-1,2.0,1,1.704199999608136e-05
glass,214,9,171,3,variance,8,0.9696092708223202,-1.0,-1,-1,2.0,1,1.704199999608136e-05
glass,214,9,171,4,pai,0,0.3588048815727234,14.931876014770243,171,38,2.0,1,3.540433042000018
glass,214,9,171,4,pai,1,0.3470057249069214,12.421851436158349,171,38,2.0,1,3.540433042000018
glass,214,9,171,4,pai,2,0.3640385866165161,6.2402982350393135,171,38,2.0,1,3.540433042000018
glass,214,9,171,4,pai,3,0.3569483757019043,12.888932528446855,171,38,2.0,1,3.540433042000018
glass,214,9,171,4,pai,4,0.24152621626853943,12.268128659823638,171,38,2.0,1,3.540433042000018
glass,214,9,171,4,pai,5,0.2598857879638672,19.088127021273895,171,38,2.0,1,3.540433042000018
glass,214,9,171,4,pai,6,0.3020436763763428,15.156803164160845,171,38,2.0,1,3.540433042000018
glass,214,9,171,4,pai,7,0.3748511075973511,12.700174582411474,171,38,2.0,1,3.540433042000018
glass,214,9,171,4,pai,8,0.3980196416378021,10.492664165339416,171,38,2.0,1,3.540433042000018
glass,214,9,171,4,nrs,0,0.04093567251461988,-1.0,-1,-1,2.0,1,0.007052250000015192
glass,214,9,171,4,nrs,1,-0.023391812865497075,-1.0,-1,-1,2.0,1,0.007052250000015192
glass,214,9,171,4,nrs,2,0.0,-1.0,-1,-1,2.0,1,0.007052250000015192
glass,214,9,171,4,nrs,3,0.04093567251461988,-1.0,-1,-1,2.0,1,0.007052250000015192
glass,214,9,171,4,nrs,4,0.011695906432748537,-1.0,-1,-1,2.0,1,0.007052250000015192
glass,214,9,171,4,nrs,5,0.0,-1.0,-1,-1,2.0,1,0.007052250000015192
glass,214,9,171,4,nrs,6,0.023391812865497075,-1.0,-1,-1,2.0,1,0.007052250000015192
glass,214,9,171,4,nrs,7,0.011695906432748537,-1.0,-1,-1,2.0,1,0.007052250000015192
glass,214,9,171,4,nrs,8,-0.005847953216374269,-1.0,-1,-1,2.0,1,0.007052250000015192
glass,214,9,171,4,relieff,0,0.050289216482564486,-1.0,-1,-1,2.0,1,0.04991841599999702
glass,214,9,171,4,relieff,1,0.07724590168144711,-1.0,-1,-1,2.0,1,0.04991841599999702
glass,214,9,171,4,relieff,2,0.2866648835004073,-1.0,-1,-1,2.0,1,0.04991841599999702
glass,214,9,171,4,relieff,3,0.10428872548424253,-1.0,-1,-1,2.0,1,0.04991841599999702
glass,214,9,171,4,relieff,4,0.052197587582215425,-1.0,-1,-1,2.0,1,0.04991841599999702
glass,214,9,171,4,relieff,5,0.04650010979953314,-1.0,-1,-1,2.0,1,0.04991841599999702
glass,214,9,171,4,relieff,6,0.060937397906898935,-1.0,-1,-1,2.0,1,0.04991841599999702
glass,214,9,171,4,relieff,7,0.07649832013160472,-1.0,-1,-1,2.0,1,0.04991841599999702
glass,214,9,171,4,relieff,8,0.042300182987425,-1.0,-1,-1,2.0,1,0.04991841599999702
glass,214,9,171,4,mutual_info,0,0.3994150330298001,-1.0,-1,-1,2.0,1,0.012203292000009469
glass,214,9,171,4,mutual_info,1,0.2914122340026468,-1.0,-1,-1,2.0,1,0.012203292000009469
glass,214,9,171,4,mutual_info,2,0.4162126509107136,-1.0,-1,-1,2.0,1,0.012203292000009469
glass,214,9,171,4,mutual_info,3,0.4502534954134383,-1.0,-1,-1,2.0,1,0.012203292000009469
glass,214,9,171,4,mutual_info,4,0.1304060777619478,-1.0,-1,-1,2.0,1,0.012203292000009469
glass,214,9,171,4,mutual_info,5,0.32557455519490075,-1.0,-1,-1,2.0,1,0.012203292000009469
glass,214,9,171,4,mutual_info,6,0.2628886766931715,-1.0,-1,-1,2.0,1,0.012203292000009469
glass,214,9,171,4,mutual_info,7,0.31495893212750703,-1.0,-1,-1,2.0,1,0.012203292000009469
glass,214,9,171,4,mutual_info,8,0.06219100431862623,-1.0,-1,-1,2.0,1,0.012203292000009469
glass,214,9,171,4,variance,0,0.9853253767072652,-1.0,-1,-1,2.0,1,1.5165999997179824e-05
glass,214,9,171,4,variance,1,0.7599951139733743,-1.0,-1,-1,2.0,1,1.5165999997179824e-05
glass,214,9,171,4,variance,2,0.9791530329881463,-1.0,-1,-1,2.0,1,1.5165999997179824e-05
glass,214,9,171,4,variance,3,1.0753537972510645,-1.0,-1,-1,2.0,1,1.5165999997179824e-05
glass,214,9,171,4,variance,4,0.9132243660760039,-1.0,-1,-1,2.0,1,1.5165999997179824e-05
glass,214,9,171,4,variance,5,1.1318845574546543,-1.0,-1,-1,2.0,1,1.5165999997179824e-05
glass,214,9,171,4,variance,6,0.8390392012843081,-1.0,-1,-1,2.0,1,1.5165999997179824e-05
glass,214,9,171,4,variance,7,1.0663220863858491,-1.0,-1,-1,2.0,1,1.5165999997179824e-05
glass,214,9,171,4,variance,8,1.0718256658898575,-1.0,-1,-1,2.0,1,1.5165999997179824e-05
ecoli,336,7,268,0,pai,0,0.6281181573867798,9.159011062268696,268,114,2.0,1,9.906759167000018
ecoli,336,7,268,0,pai,1,0.4501460790634155,11.356246872316362,268,114,2.0,1,9.906759167000018
ecoli,336,7,268,0,pai,2,0.25005027651786804,11.769566660948175,268,114,2.0,1,9.906759167000018
ecoli,336,7,268,0,pai,3,0.13164126873016357,36.71528210838789,268,114,2.0,1,9.906759167000018
ecoli,336,7,268,0,pai,4,0.5224331617355347,13.748686558364014,268,114,2.0,1,9.906759167000018
ecoli,336,7,268,0,pai,5,0.4663699269294739,9.005245104058963,268,114,2.0,1,9.906759167000018
ecoli,336,7,268,0,pai,6,0.4802016615867615,9.469214190447339,268,114,2.0,1,9.906759167000018
ecoli,336,7,268,0,nrs,0,0.007462686567164145,-1.0,-1,-1,2.0,1,0.008859124999986534
ecoli,336,7,268,0,nrs,1,-0.007462686567164201,-1.0,-1,-1,2.0,1,0.008859124999986534
ecoli,336,7,268,0,nrs,2,0.0,-1.0,-1,-1,2.0,1,0.008859124999986534
ecoli,336,7,268,0,nrs,3,0.0,-1.0,-1,-1,2.0,1,0.008859124999986534
ecoli,336,7,268,0,nrs,4,0.02238805970149249,-1.0,-1,-1,2.0,1,0.008859124999986534
ecoli,336,7,268,0,nrs,5,0.04850746268656714,-1.0,-1,-1,2.0,1,0.008859124999986534
ecoli,336,7,268,0,nrs,6,-0.007462686567164201,-1.0,-1,-1,2.0,1,0.008859124999986534
ecoli,336,7,268,0,relieff,0,0.4461154156378864,-1.0,-1,-1,2.0,1,0.09808370799999011
ecoli,336,7,268,0,relieff,1,0.3991636769565178,-1.0,-1,-1,2.0,1,0.09808370799999011
ecoli,336,7,268,0,relieff,2,0.11211228816869359,-1.0,-1,-1,2.0,1,0.09808370799999011
ecoli,336,7,268,0,relieff,3,0.0062782198063066185,-1.0,-1,-1,2.0,1,0.09808370799999011
ecoli,336,7,268,0,relieff,4,0.3984265991841901,-1.0,-1,-1,2.0,1,0.09808370799999011
ecoli,336,7,268,0,relieff,5,0.6027374022216027,-1.0,-1,-1,2.0,1,0.09808370799999011
ecoli,336,7,268,0,relieff,6,0.5583092690888976,-1.0,-1,-1,2.0,1,0.09808370799999011
ecoli,336,7,268,0,mutual_info,0,0.4453175939374665,-1.0,-1,-1,2.0,1,0.01145458299998836
ecoli,336,7,268,0,mutual_info,1,0.32727462040997946,-1.0,-1,-1,2.0,1,0.01145458299998836
ecoli,336,7,268,0,mutual_info,2,0.17901993194185684,-1.0,-1,-1,2.0,1,0.01145458299998836
ecoli,336,7,268,0,mutual_info,3,0.10587273670118558,-1.0,-1,-1,2.0,1,0.01145458299998836
ecoli,336,7,268,0,mutual_info,4,0.22706907118770303,-1.0,-1,-1,2.0,1,0.01145458299998836
ecoli,336,7,268,0,mutual_info,5,0.7496398984783408,-1.0,-1,-1,2.0,1,0.01145458299998836
ecoli,336,7,268,0,mutual_info,6,0.5366846311570264,-1.0,-1,-1,2.0,1,0.01145458299998836
ecoli,336,7,268,0,variance,0,1.034228129612691,-1.0,-1,-1,2.0,1,1.7083000017237282e-05
ecoli,336,7,268,0,variance,1,0.9755963121864213,-1.0,-1,-1,2.0,1,1.7083000017237282e-05
ecoli,336,7,268,0,variance,2,1.1239154470300285,-1.0,-1,-1,2.0,1,1.7083000017237282e-05
ecoli,336,7,268,0,variance,3,1.2527817583944791,-1.0,-1,-1,2.0,1,1.7083000017237282e-05
ecoli,336,7,268,0,variance,4,0.9386128462982859,-1.0,-1,-1,2.0,1,1.7083000017237282e-05
ecoli,336,7,268,0,variance,5,1.0270756087758244,-1.0,-1,-1,2.0,1,1.7083000017237282e-05
ecoli,336,7,268,0,variance,6,1.0228988573676976,-1.0,-1,-1,2.0,1,1.7083000017237282e-05
ecoli,336,7,268,1,pai,0,0.5004804134368896,9.159011062268696,268,113,2.0,1,9.865167541999995
ecoli,336,7,268,1,pai,1,0.48123204708099365,11.356246872316362,268,113,2.0,1,9.865167541999995
ecoli,336,7,268,1,pai,2,0.20456348359584808,11.769566660948175,268,113,2.0,1,9.865167541999995
ecoli,336,7,268,1,pai,3,0.23351097106933594,36.71528210838789,268,113,2.0,1,9.865167541999995
ecoli,336,7,268,1,pai,4,0.5591403841972351,14.403385918286109,268,113,2.0,1,9.865167541999995
ecoli,336,7,268,1,pai,5,0.44504714012145996,9.005245104058963,268,113,2.0,1,9.865167541999995
ecoli,336,7,268,1,pai,6,0.3374705910682678,9.469214190447339,268,113,2.0,1,9.865167541999995
ecoli,336,7,268,1,nrs,0,0.09328358208955223,-1.0,-1,-1,2.0,1,0.008764957999972012
ecoli,336,7,268,1,nrs,1,0.04104477611940299,-1.0,-1,-1,2.0,1,0.008764957999972012
ecoli,336,7,268,1,nrs,2,0.014925373134328346,-1.0,-1,-1,2.0,1,0.008764957999972012
ecoli,336,7,268,1,nrs,3,0.0,-1.0,-1,-1,2.0,1,0.008764957999972012
ecoli,336,7,268,1,nrs,4,0.08955223880597013,-1.0,-1,-1,2.0,1,0.008764957999972012
ecoli,336,7,268,1,nrs,5,0.06716417910447758,-1.0,-1,-1,2.0,1,0.008764957999972012
ecoli,336,7,268,1,nrs,6,0.018656716417910446,-1.0,-1,-1,2.0,1,0.008764957999972012
ecoli,336,7,268,1,relieff,0,0.5025756894036483,-1.0,-1,-1,2.0,1,0.09923695800000587
ecoli,336,7,268,1,relieff,1,0.46971315020492826,-1.0,-1,-1,2.0,1,0.09923695800000587
ecoli,336,7,268,1,relieff,2,0.03358670117804037,-1.0,-1,-1,2.0,1,0.09923695800000587
ecoli,336,7,268,1,relieff,3,0.007804088166568103,-1.0,-1,-1,2.0,1,0.09923695800000587
ecoli,336,7,268,1,relieff,4,0.4661967986859047,-1.0,-1,-1,2.0,1,0.09923695800000587
ecoli,336,7,268,1,relieff,5,0.686667397950737,-1.0,-1,-1,2.0,1,0.09923695800000587
ecoli,336,7,268,1,relieff,6,0.656562515275272,-1.0,-1,-1,2.0,1,0.09923695800000587
ecoli,336,7,268,1,mutual_info,0,0.4463767739227804,-1.0,-1,-1,2.0,1,0.010558792000040285
ecoli,336,7,268,1,mutual_info,1,0.36854084194649817,-1.0,-1,-1,2.0,1,0.010558792000040285
ecoli,336,7,268,1,mutual_info,2,0.05529811552545505,-1.0,-1,-1,2.0,1,0.010558792000040285
ecoli,336,7,268,1,mutual_info,3,0.0,-1.0,-1,-1,2.0,1,0.010558792000040285
ecoli,336,7,268,1,mutual_info,4,0.24797117334470586,-1.0,-1,-1,2.0,1,0.010558792000040285
ecoli,336,7,268,1,mutual_info,5,0.6846279019397612,-1.0,-1,-1,2.0,1,0.010558792000040285
ecoli,336,7,268,1,mutual_info,6,0.5095095160992027,-1.0,-1,-1,2.0,1,0.010558792000040285
ecoli,336,7,268,1,variance,0,0.9461919519773739,-1.0,-1,-1,2.0,1,1.8667000006189483e-05
ecoli,336,7,268,1,variance,1,1.067132239729705,-1.0,-1,-1,2.0,1,1.8667000006189483e-05
ecoli,336,7,268,1,variance,2,0.7579558484475346,-1.0,-1,-1,2.0,1,1.8667000006189483e-05
ecoli,336,7,268,1,variance,3,1.252781758394467,-1.0,-1,-1,2.0,1,1.8667000006189483e-05
ecoli,336,7,268,1,variance,4,1.0117035674331862,-1.0,-1,-1,2.0,1,1.8667000006189483e-05
ecoli,336,7,268,1,variance,5,1.0108250895180126,-1.0,-1,-1,2.0,1,1.8667000006189483e-05
ecoli,336,7,268,1,variance,6,0.9942920033328614,-1.0,-1,-1,2.0,1,1.8667000006189483e-05
ecoli,336,7,268,2,pai,0,0.6034764051437378,9.159011062268696,268,104,2.0,1,10.42686095900001
ecoli,336,7,268,2,pai,1,0.5101528167724609,10.004312720850129,268,104,2.0,1,10.42686095900001
ecoli,336,7,268,2,pai,2,0.18771933019161224,11.769566660948175,268,104,2.0,1,10.42686095900001
ecoli,336,7,268,2,pai,3,0.1019362211227417,36.71528210838789,268,104,2.0,1,10.42686095900001
ecoli,336,7,268,2,pai,4,0.6591086387634277,14.403385918286109,268,104,2.0,1,10.42686095900001
ecoli,336,7,268,2,pai,5,0.5018037557601929,8.819569947274243,268,104,2.0,1,10.42686095900001
